order_id,employee_id,order_date,amount
1666,258,2022-02-24,534.82
1667,1195,2022-12-28,3693.6
1668,1103,2024-07-21,9655.96
1669,296,2024-08-08,3164.97
1670,1027,2023-12-31,9801.64
1671,799,2024-11-21,4105.21
1672,946,2020-11-21,2996.14
1673,617,2023-11-29,7593.35
1674,1510,2023-10-01,856.2
1675,1783,2022-11-07,4196.88
1676,1201,2021-05-06,492.25
1677,1964,2022-10-01,5638.71
1678,1516,2022-08-14,5928.54
1679,585,2022-12-14,9356.88
1680,1737,2021-05-28,4215.28
1681,708,2021-08-27,8772.08
1682,512,2022-06-04,8993.18
1683,418,2021-11-30,9543.39
1684,1870,2023-06-30,5870.43
1685,441,2025-04-12,600.28
1686,1322,2025-02-19,426.76
1687,1543,2023-09-04,6713.48
1688,1791,2022-12-18,3676.04
1689,1186,2023-09-27,7979.84
1690,351,2024-07-26,9246.35
1691,1398,2020-11-10,9732.85
1692,1054,2025-04-30,7988.47
1693,152,2020-10-30,883.11
1694,380,2024-01-12,3618.03
1695,1898,2024-06-23,1161.72
1696,221,2021-03-27,7167.36
1697,495,2022-08-17,747.66
1698,432,2025-03-11,9833.22
1699,411,2022-10-27,5365.8
1700,935,2023-09-18,2789.23
1701,803,2024-02-28,625.22
1702,23,2024-06-21,1065.52
1703,1996,2025-03-17,662.13
1704,458,2024-07-14,1085.69
1705,1386,2024-10-25,6904.16
1706,184,2022-11-13,2753.59
1707,538,2023-09-11,1121.12
1708,431,2023-05-25,5586.94
1709,1691,2023-02-12,485.43
1710,1957,2021-07-22,8588.26
1711,1371,2021-07-01,5564.09
1712,1722,2021-09-12,3409.02
1713,893,2024-11-03,8521.82
1714,884,2022-10-20,8061.99
1715,1212,2021-01-15,3893.22
1716,1616,2022-02-10,8009.34
1717,445,2022-08-25,3196.79
1718,371,2021-11-09,928.33
1719,1983,2025-01-24,4058.64
1720,1388,2025-05-28,9631.49
1721,1026,2025-03-06,9100.26
1722,1976,2025-05-30,9043.45
1723,1937,2022-06-20,8466.44
1724,1827,2020-12-25,1994.6
1725,896,2024-04-20,4409.04
1726,685,2023-08-22,9642.81
1727,362,2024-11-16,7586.16
1728,35,2020-11-12,9725.48
1729,687,2023-04-23,1361.0
1730,325,2024-07-16,6221.4
1731,948,2021-04-22,3205.71
1732,511,2023-05-26,5425.24
1733,938,2024-06-29,564.55
1734,530,2021-10-02,2285.84
1735,381,2021-12-27,2747.11
1736,789,2023-12-22,5430.49
1737,1503,2024-06-21,487.91
1738,413,2025-04-07,7650.27
1739,700,2023-04-25,2990.98
1740,140,2022-02-17,4997.04
1741,1709,2021-10-12,5430.13
1742,1539,2022-10-27,3659.48
1743,1662,2022-07-05,7415.53
1744,1743,2023-01-30,1051.45
1745,497,2023-10-07,2882.03
1746,696,2021-01-27,9189.56
1747,1026,2023-06-17,5289.1
1748,769,2023-01-21,7793.04
1749,1891,2024-03-05,7461.05
1750,1763,2022-03-06,2924.38
1751,1488,2023-12-11,9446.41
1752,1730,2023-11-05,2808.01
1753,1787,2021-04-20,4602.85
1754,1383,2023-10-07,3533.8
1755,1819,2025-02-20,8473.68
1756,468,2021-09-13,6199.9
1757,786,2022-03-17,3316.44
1758,1826,2023-01-27,180.01
1759,470,2023-10-11,6168.96
1760,1543,2021-06-28,8027.5
1761,1077,2024-02-14,7258.43
1762,1571,2021-04-27,4145.91
1763,763,2022-12-13,3358.2
1764,1605,2025-03-25,1448.97
1765,1320,2024-10-06,5737.94
1766,1848,2024-03-02,2305.68
1767,607,2021-01-25,9039.26
1768,1808,2023-10-03,6540.52
1769,360,2021-12-07,9774.04
1770,1805,2022-01-27,2685.39
1771,756,2020-10-08,4169.46
1772,1894,2025-07-29,2887.23
1773,1817,2023-11-22,6212.1
1774,458,2023-03-05,5429.2
1775,777,2022-04-25,8083.46
1776,1133,2020-09-23,3963.12
1777,1156,2023-10-27,4908.42
1778,1682,2021-06-25,1974.98
1779,1338,2022-05-05,7697.69
1780,616,2025-05-18,106.47
1781,1039,2023-01-25,6016.85
1782,1098,2022-08-03,2627.89
1783,469,2021-02-24,3941.16
1784,52,2022-03-26,4725.08
1785,795,2025-05-14,922.77
1786,1460,2020-10-24,3025.7
1787,1934,2024-08-01,8280.96
1788,1725,2024-12-17,6005.17
1789,614,2024-01-11,2129.88
1790,1414,2022-09-09,2652.91
1791,527,2024-08-09,7717.04
1792,140,2024-10-28,1396.65
1793,1149,2025-04-02,1716.17
1794,1037,2024-01-23,4332.32
1795,1136,2022-10-03,901.95
1796,129,2022-02-02,968.41
1797,1139,2021-07-18,3635.33
1798,834,2025-03-14,6355.37
1799,1065,2023-08-26,8027.81
1800,1552,2022-10-28,1612.73
1801,1038,2023-06-24,8000.65
1802,1586,2022-05-03,3699.94
1803,1438,2024-03-07,2473.17
1804,1894,2023-05-18,5600.46
1805,25,2023-03-26,5423.24
1806,627,2022-06-07,6494.54
1807,868,2023-06-15,6562.07
1808,1441,2023-02-01,1544.17
1809,1460,2022-07-28,5996.19
1810,580,2023-09-10,8485.38
1811,1015,2024-01-10,4275.07
1812,932,2023-06-11,6827.29
1813,1667,2023-07-05,7455.51
1814,355,2023-07-09,2115.82
1815,595,2022-09-10,1106.8
1816,1657,2023-07-19,1369.96
1817,1225,2023-01-31,5841.79
1818,142,2025-05-28,8050.14
1819,974,2021-06-18,8816.0
1820,1917,2023-02-15,8197.04
1821,1465,2024-06-24,9766.79
1822,253,2023-01-29,815.71
1823,989,2025-02-05,9662.69
1824,1470,2021-02-09,5500.21
1825,554,2024-08-26,4220.57
1826,399,2020-09-30,234.03
1827,986,2025-01-10,7369.09
1828,1172,2021-06-30,3198.14
1829,671,2024-10-10,6800.55
1830,1266,2021-02-26,9513.01
1831,229,2021-04-28,2120.38
1832,915,2021-10-07,8254.99
1833,948,2024-08-20,5489.54
1834,1407,2022-02-14,1403.42
1835,943,2023-09-08,7966.92
1836,1777,2022-06-02,1098.61
1837,850,2022-05-14,8508.23
1838,1260,2020-11-13,7750.12
1839,1063,2022-08-03,5801.44
1840,1835,2024-06-16,2351.5
1841,66,2021-04-17,4296.76
1842,23,2024-05-30,3000.57
1843,1703,2023-02-03,2552.39
1844,294,2022-01-17,5417.8
1845,1342,2021-02-09,2108.76
1846,33,2021-08-22,6423.55
1847,1652,2023-02-14,1545.77
1848,1415,2021-10-16,9459.33
1849,1605,2021-07-26,8824.65
1850,1988,2022-04-29,4857.17
1851,1042,2021-01-28,4476.31
1852,1277,2024-10-21,7871.65
1853,1897,2021-04-22,4512.21
1854,59,2024-05-26,5680.8
1855,1522,2022-03-22,5988.58
1856,1822,2023-09-14,5641.86
1857,36,2020-12-09,7968.92
1858,1782,2023-03-01,2121.37
1859,217,2022-02-15,848.33
1860,994,2021-01-06,6335.32
1861,828,2021-06-03,1298.3
1862,507,2021-03-01,4640.44
1863,1536,2023-08-05,4609.72
1864,843,2024-06-28,2867.26
1865,1165,2023-01-14,9657.18
1866,1227,2023-11-26,5579.08
1867,1370,2022-05-28,1114.09
1868,282,2020-11-23,8235.59
1869,1864,2022-09-26,4475.98
1870,1135,2022-12-11,8328.86
1871,1806,2024-07-17,430.14
1872,1005,2023-08-16,8295.25
1873,1544,2024-12-22,7692.81
1874,604,2021-06-06,1647.28
1875,968,2021-08-12,9613.51
1876,1423,2023-05-16,4611.5
1877,2,2023-05-18,5253.23
1878,1210,2025-01-04,3648.06
1879,1039,2025-07-30,2380.08
1880,1052,2022-01-02,7059.6
1881,675,2023-04-06,7556.8
1882,1172,2020-12-18,9222.18
1883,1282,2022-01-24,969.35
1884,1085,2025-07-11,8718.45
1885,302,2024-12-31,5371.47
1886,374,2022-02-14,2243.48
1887,696,2021-03-05,8447.12
1888,954,2021-11-24,8790.93
1889,1517,2021-09-06,3834.19
1890,340,2021-03-15,6039.65
1891,1708,2024-11-07,2337.88
1892,74,2024-03-16,9370.65
1893,62,2023-02-28,782.54
1894,10,2021-01-24,7475.11
1895,1424,2025-06-01,8464.18
1896,64,2023-09-08,5653.4
1897,1171,2022-06-05,2369.36
1898,217,2024-08-16,7951.39
1899,2000,2022-10-16,8316.4
1900,407,2023-08-26,1288.27
1901,262,2025-04-03,7625.87
1902,714,2024-01-27,137.69
1903,207,2024-07-09,8044.36
1904,1360,2021-01-21,1057.9
1905,490,2022-09-29,5182.08
1906,265,2022-07-02,5549.29
1907,359,2022-01-17,4598.18
1908,733,2021-09-20,7892.77
1909,542,2025-08-01,8803.48
1910,1821,2024-01-15,7851.04
1911,635,2021-02-07,2142.25
1912,1250,2024-04-19,8914.99
1913,235,2025-05-05,1471.32
1914,294,2021-09-11,149.69
1915,1977,2022-12-14,6545.41
1916,813,2021-08-11,7487.07
1917,1173,2024-08-01,5966.27
1918,1154,2025-07-29,3373.47
1919,53,2022-08-24,8698.22
1920,191,2022-07-16,7975.81
1921,1019,2021-12-10,2399.22
1922,1377,2021-10-26,2307.51
1923,510,2021-11-02,4370.01
1924,1531,2021-12-07,353.14
1925,328,2021-12-12,891.28
1926,72,2023-02-01,977.5
1927,1544,2021-07-10,2471.36
1928,1424,2024-02-11,1838.21
1929,1642,2022-12-16,3490.25
1930,1858,2023-08-09,4350.34
1931,1863,2025-01-19,6920.23
1932,758,2021-10-08,2832.4
1933,599,2022-02-01,473.54
1934,292,2023-10-10,3238.84
1935,4,2020-10-02,1760.15
1936,99,2023-06-12,6021.71
1937,1558,2022-07-10,5502.03
1938,1341,2023-08-11,8398.24
1939,643,2021-03-17,5926.05
1940,135,2024-06-15,6894.79
1941,1612,2022-06-23,3489.16
1942,898,2024-12-16,6567.62
1943,557,2021-06-26,2527.99
1944,735,2022-04-19,6377.86
1945,1696,2022-05-01,7202.93
1946,57,2025-04-15,7356.85
1947,1844,2022-02-21,8878.34
1948,1474,2020-11-18,6669.22
1949,1202,2025-03-31,841.31
1950,1613,2024-04-04,560.15
1951,1262,2025-05-21,7825.24
1952,1848,2022-04-14,3038.12
1953,435,2025-05-04,4920.6
1954,1218,2021-04-14,717.29
1955,1659,2021-05-01,4119.49
1956,1885,2024-04-08,7936.07
1957,25,2021-02-24,6285.87
1958,1464,2024-10-05,3202.57
1959,1525,2022-07-04,7094.72
1960,866,2024-10-27,6593.97
1961,1525,2025-05-14,5734.53
1962,1346,2021-07-29,5957.49
1963,1889,2022-11-14,2913.07
1964,1174,2024-10-30,3541.85
1965,685,2023-02-05,9577.42
1966,813,2021-09-19,4259.97
1967,806,2024-08-01,2979.69
1968,623,2024-03-18,4616.48
1969,1529,2024-05-18,2013.14
1970,121,2025-01-29,7136.43
1971,129,2023-05-11,685.29
1972,1486,2023-05-10,4774.68
1973,1349,2025-05-11,2152.24
1974,101,2025-08-23,6701.47
1975,1848,2021-01-14,6792.09
1976,1703,2024-10-24,6987.71
1977,1789,2021-09-18,608.38
1978,506,2021-08-08,2667.61
1979,264,2025-06-04,2693.7
1980,491,2023-07-12,7488.63
1981,1127,2024-05-21,9341.55
1982,619,2021-08-04,6685.39
1983,1811,2021-07-29,4754.81
1984,1494,2024-05-31,7230.63
1985,998,2022-12-22,8443.88
1986,1586,2025-06-18,3679.98
1987,332,2024-08-04,2008.58
1988,1856,2022-07-02,7557.17
1989,475,2024-04-13,3079.8
1990,863,2021-08-26,2542.49
1991,207,2024-06-15,8285.61
1992,42,2022-10-03,7466.3
1993,1152,2022-10-23,1959.81
1994,1918,2023-11-02,8399.93
1995,761,2021-06-29,3076.1
1996,678,2022-10-24,5247.73
1997,1990,2021-03-04,849.63
1998,1429,2023-05-23,1139.73
1999,895,2021-09-10,4445.46
2000,1792,2022-04-03,943.51
